# index arm charge dw23_bin_center wness_bin_center value uncertainty
8900 0 0 -0.077500 0.502500 11.067885 8.120531
8901 0 0 -0.077500 0.507500 11.022998 8.120537
8902 0 0 -0.077500 0.512500 10.977384 8.120548
8903 0 0 -0.077500 0.517500 10.930889 8.120564
8904 0 0 -0.077500 0.522500 10.883380 8.120586
8905 0 0 -0.077500 0.527500 10.834740 8.120614
8906 0 0 -0.077500 0.532500 10.784876 8.120647
8907 0 0 -0.077500 0.537500 10.733710 8.120687
8908 0 0 -0.077500 0.542500 10.681185 8.120734
8909 0 0 -0.077500 0.547500 10.627262 8.120789
8910 0 0 -0.077500 0.552500 10.571918 8.120853
8911 0 0 -0.077500 0.557500 10.515149 8.120928
8912 0 0 -0.077500 0.562500 10.456967 8.121017
8913 0 0 -0.077500 0.567500 10.397399 8.121124
8914 0 0 -0.077500 0.572500 10.336488 8.121251
8915 0 0 -0.077500 0.577500 10.274291 8.121404
8916 0 0 -0.077500 0.582500 10.210880 8.121589
8917 0 0 -0.077500 0.587500 10.146339 8.121811
8918 0 0 -0.077500 0.592500 10.080765 8.122077
8919 0 0 -0.077500 0.597500 10.014266 8.122396
8920 0 0 -0.077500 0.602500 9.946960 8.122775
8921 0 0 -0.077500 0.607500 9.878978 8.123224
8922 0 0 -0.077500 0.612500 9.810457 8.123753
8923 0 0 -0.077500 0.617500 9.741545 8.124370
8924 0 0 -0.077500 0.622500 9.672395 8.125086
8925 0 0 -0.077500 0.627500 9.603169 8.125911
8926 0 0 -0.077500 0.632500 9.534033 8.126853
8927 0 0 -0.077500 0.637500 9.465160 8.127922
8928 0 0 -0.077500 0.642500 9.396727 8.129125
8929 0 0 -0.077500 0.647500 9.328912 8.130469
8930 0 0 -0.077500 0.652500 9.261899 8.131960
8931 0 0 -0.077500 0.657500 9.195872 8.133601
8932 0 0 -0.077500 0.662500 9.131016 8.135394
8933 0 0 -0.077500 0.667500 9.067517 8.137337
8934 0 0 -0.077500 0.672500 9.005560 8.139429
8935 0 0 -0.077500 0.677500 8.945330 8.141663
8936 0 0 -0.077500 0.682500 8.887008 8.144030
8937 0 0 -0.077500 0.687500 8.830774 8.146521
8938 0 0 -0.077500 0.692500 8.776805 8.149119
8939 0 0 -0.077500 0.697500 8.725273 8.151810
8940 0 0 -0.077500 0.702500 8.676345 8.154573
8941 0 0 -0.077500 0.707500 8.630185 8.157388
8942 0 0 -0.077500 0.712500 8.586949 8.160232
8943 0 0 -0.077500 0.717500 8.546788 8.163081
8944 0 0 -0.077500 0.722500 8.509846 8.165911
8945 0 0 -0.077500 0.727500 8.476260 8.168700
8946 0 0 -0.077500 0.732500 8.446159 8.171426
8947 0 0 -0.077500 0.737500 8.419664 8.174072
8948 0 0 -0.077500 0.742500 8.396888 8.176625
8949 0 0 -0.077500 0.747500 8.377934 8.179078
8950 0 0 -0.077500 0.752500 8.362896 8.181435
8951 0 0 -0.077500 0.757500 8.351861 8.183708
8952 0 0 -0.077500 0.762500 8.344904 8.185926
8953 0 0 -0.077500 0.767500 8.342090 8.188131
8954 0 0 -0.077500 0.772500 8.343475 8.190386
8955 0 0 -0.077500 0.777500 8.349104 8.192777
8956 0 0 -0.077500 0.782500 8.359014 8.195414
8957 0 0 -0.077500 0.787500 8.373228 8.198438
8958 0 0 -0.077500 0.792500 8.391761 8.202025
8959 0 0 -0.077500 0.797500 8.414617 8.206387
8960 0 0 -0.077500 0.802500 8.441789 8.211779
8961 0 0 -0.077500 0.807500 8.473261 8.218505
8962 0 0 -0.077500 0.812500 8.509007 8.226918
8963 0 0 -0.077500 0.817500 8.548987 8.237430
8964 0 0 -0.077500 0.822500 8.593156 8.250515
8965 0 0 -0.077500 0.827500 8.641456 8.266714
8966 0 0 -0.077500 0.832500 8.693820 8.286640
8967 0 0 -0.077500 0.837500 8.750172 8.310987
8968 0 0 -0.077500 0.842500 8.810427 8.340530
8969 0 0 -0.077500 0.847500 8.874489 8.376135
8970 0 0 -0.077500 0.852500 8.942256 8.418763
8971 0 0 -0.077500 0.857500 9.013615 8.469474
8972 0 0 -0.077500 0.862500 9.088448 8.529436
8973 0 0 -0.077500 0.867500 9.166627 8.599927
8974 0 0 -0.077500 0.872500 9.248016 8.682339
8975 0 0 -0.077500 0.877500 9.332474 8.778187
8976 0 0 -0.077500 0.882500 9.419852 8.889111
8977 0 0 -0.077500 0.887500 9.509996 9.016881
8978 0 0 -0.077500 0.892500 9.602744 9.163399
8979 0 0 -0.077500 0.897500 9.697932 9.330706
8980 0 0 -0.077500 0.902500 9.795386 9.520982
8981 0 0 -0.077500 0.907500 9.894933 9.736551
8982 0 0 -0.077500 0.912500 9.996391 9.979880
8983 0 0 -0.077500 0.917500 10.099577 10.253585
8984 0 0 -0.077500 0.922500 10.204306 10.560428
8985 0 0 -0.077500 0.927500 10.310385 10.903319
8986 0 0 -0.077500 0.932500 10.417625 11.285317
8987 0 0 -0.077500 0.937500 10.525830 11.709627
8988 0 0 -0.077500 0.942500 10.634805 12.179600
8989 0 0 -0.077500 0.947500 10.744354 12.698728
8990 0 0 -0.077500 0.952500 10.854279 13.270644
8991 0 0 -0.077500 0.957500 10.964382 13.899119
8992 0 0 -0.077500 0.962500 11.074467 14.588051
8993 0 0 -0.077500 0.967500 11.184337 15.341468
8994 0 0 -0.077500 0.972500 11.293796 16.163515
8995 0 0 -0.077500 0.977500 11.402649 17.058450
8996 0 0 -0.077500 0.982500 11.510705 18.030638
8997 0 0 -0.077500 0.987500 11.617773 19.084539
8998 0 0 -0.077500 0.992500 11.723665 20.224699
8999 0 0 -0.077500 0.997500 11.828197 21.455743
9000 0 0 -0.072500 0.002500 84.952388 21.455722
9001 0 0 -0.072500 0.007500 83.424789 20.224678
9002 0 0 -0.072500 0.012500 81.893254 19.084518
9003 0 0 -0.072500 0.017500 80.359129 18.030618
9004 0 0 -0.072500 0.022500 78.823747 17.058430
9005 0 0 -0.072500 0.027500 77.288433 16.163494
9006 0 0 -0.072500 0.032500 75.754494 15.341447
9007 0 0 -0.072500 0.037500 74.223227 14.588030
9008 0 0 -0.072500 0.042500 72.695906 13.899098
9009 0 0 -0.072500 0.047500 71.173790 13.270623
9010 0 0 -0.072500 0.052500 69.658115 12.698707
9011 0 0 -0.072500 0.057500 68.150095 12.179579
9012 0 0 -0.072500 0.062500 66.650917 11.709606
9013 0 0 -0.072500 0.067500 65.161746 11.285296
9014 0 0 -0.072500 0.072500 63.683717 10.903298
9015 0 0 -0.072500 0.077500 62.217933 10.560407
9016 0 0 -0.072500 0.082500 60.765471 10.253564
9017 0 0 -0.072500 0.087500 59.327373 9.979859
9018 0 0 -0.072500 0.092500 57.904646 9.736530
9019 0 0 -0.072500 0.097500 56.498265 9.520961
9020 0 0 -0.072500 0.102500 55.109166 9.330685
9021 0 0 -0.072500 0.107500 53.738251 9.163378
9022 0 0 -0.072500 0.112500 52.386380 9.016859
9023 0 0 -0.072500 0.117500 51.054375 8.889090
9024 0 0 -0.072500 0.122500 49.743018 8.778165
9025 0 0 -0.072500 0.127500 48.453050 8.682317
9026 0 0 -0.072500 0.132500 47.185170 8.599905
9027 0 0 -0.072500 0.137500 45.940033 8.529415
9028 0 0 -0.072500 0.142500 44.718253 8.469453
9029 0 0 -0.072500 0.147500 43.520399 8.418742
9030 0 0 -0.072500 0.152500 42.346997 8.376114
9031 0 0 -0.072500 0.157500 41.198528 8.340509
9032 0 0 -0.072500 0.162500 40.075429 8.310966
9033 0 0 -0.072500 0.167500 38.978092 8.286619
9034 0 0 -0.072500 0.172500 37.906865 8.266693
9035 0 0 -0.072500 0.177500 36.862052 8.250495
9036 0 0 -0.072500 0.182500 35.843910 8.237410
9037 0 0 -0.072500 0.187500 34.852654 8.226899
9038 0 0 -0.072500 0.192500 33.888456 8.218486
9039 0 0 -0.072500 0.197500 32.951441 8.211760
9040 0 0 -0.072500 0.202500 32.041696 8.206368
9041 0 0 -0.072500 0.207500 31.159262 8.202007
9042 0 0 -0.072500 0.212500 30.304138 8.198420
9043 0 0 -0.072500 0.217500 29.476286 8.195396
9044 0 0 -0.072500 0.222500 28.675623 8.192760
9045 0 0 -0.072500 0.227500 27.902029 8.190370
9046 0 0 -0.072500 0.232500 27.155347 8.188115
9047 0 0 -0.072500 0.237500 26.435381 8.185910
9048 0 0 -0.072500 0.242500 25.741897 8.183693
9049 0 0 -0.072500 0.247500 25.074631 8.181420
9050 0 0 -0.072500 0.252500 24.433280 8.179064
9051 0 0 -0.072500 0.257500 23.817511 8.176611
9052 0 0 -0.072500 0.262500 23.226958 8.174059
9053 0 0 -0.072500 0.267500 22.661229 8.171414
9054 0 0 -0.072500 0.272500 22.119898 8.168689
9055 0 0 -0.072500 0.277500 21.602515 8.165900
9056 0 0 -0.072500 0.282500 21.108605 8.163071
9057 0 0 -0.072500 0.287500 20.637667 8.160222
9058 0 0 -0.072500 0.292500 20.189178 8.157379
9059 0 0 -0.072500 0.297500 19.762595 8.154565
9060 0 0 -0.072500 0.302500 19.357354 8.151802
9061 0 0 -0.072500 0.307500 18.972874 8.149112
9062 0 0 -0.072500 0.312500 18.608559 8.146514
9063 0 0 -0.072500 0.317500 18.263797 8.144025
9064 0 0 -0.072500 0.322500 17.937963 8.141658
9065 0 0 -0.072500 0.327500 17.630421 8.139425
9066 0 0 -0.072500 0.332500 17.340526 8.137334
9067 0 0 -0.072500 0.337500 17.067625 8.135391
9068 0 0 -0.072500 0.342500 16.811057 8.133599
9069 0 0 -0.072500 0.347500 16.570159 8.131959
9070 0 0 -0.072500 0.352500 16.344263 8.130469
9071 0 0 -0.072500 0.357500 16.132699 8.129125
9072 0 0 -0.072500 0.362500 15.934798 8.127922
9073 0 0 -0.072500 0.367500 15.749891 8.126854
9074 0 0 -0.072500 0.372500 15.577315 8.125912
9075 0 0 -0.072500 0.377500 15.416408 8.125089
9076 0 0 -0.072500 0.382500 15.266515 8.124373
9077 0 0 -0.072500 0.387500 15.126990 8.123757
9078 0 0 -0.072500 0.392500 14.997191 8.123229
9079 0 0 -0.072500 0.397500 14.876490 8.122780
9080 0 0 -0.072500 0.402500 14.764269 8.122401
9081 0 0 -0.072500 0.407500 14.659920 8.122083
9082 0 0 -0.072500 0.412500 14.562852 8.121817
9083 0 0 -0.072500 0.417500 14.472483 8.121596
9084 0 0 -0.072500 0.422500 14.388253 8.121412
9085 0 0 -0.072500 0.427500 14.309612 8.121259
9086 0 0 -0.072500 0.432500 14.236031 8.121132
9087 0 0 -0.072500 0.437500 14.166997 8.121026
9088 0 0 -0.072500 0.442500 14.102019 8.120937
9089 0 0 -0.072500 0.447500 14.040620 8.120862
9090 0 0 -0.072500 0.452500 13.982348 8.120798
9091 0 0 -0.072500 0.457500 13.926770 8.120744
9092 0 0 -0.072500 0.462500 13.873473 8.120697
9093 0 0 -0.072500 0.467500 13.822067 8.120658
9094 0 0 -0.072500 0.472500 13.772183 8.120624
9095 0 0 -0.072500 0.477500 13.723475 8.120597
9096 0 0 -0.072500 0.482500 13.675619 8.120575
9097 0 0 -0.072500 0.487500 13.628314 8.120558
9098 0 0 -0.072500 0.492500 13.581282 8.120547
9099 0 0 -0.072500 0.497500 13.534267 8.120542
9100 0 0 -0.072500 0.502500 13.487037 8.120542
9101 0 0 -0.072500 0.507500 13.439380 8.120547
9102 0 0 -0.072500 0.512500 13.391110 8.120558
9103 0 0 -0.072500 0.517500 13.342062 8.120575
9104 0 0 -0.072500 0.522500 13.292092 8.120597
9105 0 0 -0.072500 0.527500 13.241080 8.120624
9106 0 0 -0.072500 0.532500 13.188924 8.120658
9107 0 0 -0.072500 0.537500 13.135548 8.120697
9108 0 0 -0.072500 0.542500 13.080891 8.120744
9109 0 0 -0.072500 0.547500 13.024917 8.120798
9110 0 0 -0.072500 0.552500 12.967605 8.120862
9111 0 0 -0.072500 0.557500 12.908957 8.120937
9112 0 0 -0.072500 0.562500 12.848991 8.121026
9113 0 0 -0.072500 0.567500 12.787742 8.121132
9114 0 0 -0.072500 0.572500 12.725262 8.121259
9115 0 0 -0.072500 0.577500 12.661622 8.121412
9116 0 0 -0.072500 0.582500 12.596905 8.121596
9117 0 0 -0.072500 0.587500 12.531208 8.121817
9118 0 0 -0.072500 0.592500 12.464646 8.122083
9119 0 0 -0.072500 0.597500 12.397342 8.122401
9120 0 0 -0.072500 0.602500 12.329433 8.122780
9121 0 0 -0.072500 0.607500 12.261068 8.123229
9122 0 0 -0.072500 0.612500 12.192404 8.123757
9123 0 0 -0.072500 0.617500 12.123610 8.124373
9124 0 0 -0.072500 0.622500 12.054860 8.125089
9125 0 0 -0.072500 0.627500 11.986338 8.125912
9126 0 0 -0.072500 0.632500 11.918233 8.126854
9127 0 0 -0.072500 0.637500 11.850742 8.127922
9128 0 0 -0.072500 0.642500 11.784063 8.129125
9129 0 0 -0.072500 0.647500 11.718400 8.130469
9130 0 0 -0.072500 0.652500 11.653959 8.131959
9131 0 0 -0.072500 0.657500 11.590949 8.133599
9132 0 0 -0.072500 0.662500 11.529580 8.135391
9133 0 0 -0.072500 0.667500 11.470060 8.137334
9134 0 0 -0.072500 0.672500 11.412598 8.139425
9135 0 0 -0.072500 0.677500 11.357402 8.141658
9136 0 0 -0.072500 0.682500 11.304677 8.144025
9137 0 0 -0.072500 0.687500 11.254624 8.146514
9138 0 0 -0.072500 0.692500 11.207442 8.149112
9139 0 0 -0.072500 0.697500 11.163324 8.151802
9140 0 0 -0.072500 0.702500 11.122458 8.154565
9141 0 0 -0.072500 0.707500 11.085026 8.157379
9142 0 0 -0.072500 0.712500 11.051204 8.160222
9143 0 0 -0.072500 0.717500 11.021159 8.163071
9144 0 0 -0.072500 0.722500 10.995052 8.165900
9145 0 0 -0.072500 0.727500 10.973036 8.168689
9146 0 0 -0.072500 0.732500 10.955252 8.171414
9147 0 0 -0.072500 0.737500 10.941835 8.174059
9148 0 0 -0.072500 0.742500 10.932909 8.176611
9149 0 0 -0.072500 0.747500 10.928587 8.179064
9150 0 0 -0.072500 0.752500 10.928973 8.181420
9151 0 0 -0.072500 0.757500 10.934158 8.183693
9152 0 0 -0.072500 0.762500 10.944223 8.185910
9153 0 0 -0.072500 0.767500 10.959239 8.188115
9154 0 0 -0.072500 0.772500 10.979263 8.190370
9155 0 0 -0.072500 0.777500 11.004341 8.192760
9156 0 0 -0.072500 0.782500 11.034508 8.195396
9157 0 0 -0.072500 0.787500 11.069785 8.198420
9158 0 0 -0.072500 0.792500 11.110183 8.202007
9159 0 0 -0.072500 0.797500 11.155700 8.206368
9160 0 0 -0.072500 0.802500 11.206320 8.211760
9161 0 0 -0.072500 0.807500 11.262018 8.218486
9162 0 0 -0.072500 0.812500 11.322756 8.226899
9163 0 0 -0.072500 0.817500 11.388483 8.237410
9164 0 0 -0.072500 0.822500 11.459137 8.250495
9165 0 0 -0.072500 0.827500 11.534645 8.266693
9166 0 0 -0.072500 0.832500 11.614922 8.286619
9167 0 0 -0.072500 0.837500 11.699872 8.310966
9168 0 0 -0.072500 0.842500 11.789388 8.340509
9169 0 0 -0.072500 0.847500 11.883353 8.376114
9170 0 0 -0.072500 0.852500 11.981638 8.418742
9171 0 0 -0.072500 0.857500 12.084107 8.469453
9172 0 0 -0.072500 0.862500 12.190612 8.529415
9173 0 0 -0.072500 0.867500 12.300997 8.599905
9174 0 0 -0.072500 0.872500 12.415097 8.682317
9175 0 0 -0.072500 0.877500 12.532738 8.778165
9176 0 0 -0.072500 0.882500 12.653739 8.889090
9177 0 0 -0.072500 0.887500 12.777912 9.016859
9178 0 0 -0.072500 0.892500 12.905060 9.163378
9179 0 0 -0.072500 0.897500 13.034981 9.330685
9180 0 0 -0.072500 0.902500 13.167466 9.520961
9181 0 0 -0.072500 0.907500 13.302303 9.736530
9182 0 0 -0.072500 0.912500 13.439271 9.979859
9183 0 0 -0.072500 0.917500 13.578148 10.253564
9184 0 0 -0.072500 0.922500 13.718705 10.560407
9185 0 0 -0.072500 0.927500 13.860713 10.903298
9186 0 0 -0.072500 0.932500 14.003936 11.285296
9187 0 0 -0.072500 0.937500 14.148139 11.709606
9188 0 0 -0.072500 0.942500 14.293083 12.179579
9189 0 0 -0.072500 0.947500 14.438528 12.698707
9190 0 0 -0.072500 0.952500 14.584233 13.270623
9191 0 0 -0.072500 0.957500 14.729958 13.899098
9192 0 0 -0.072500 0.962500 14.875461 14.588030
9193 0 0 -0.072500 0.967500 15.020501 15.341447
9194 0 0 -0.072500 0.972500 15.164839 16.163494
9195 0 0 -0.072500 0.977500 15.308236 17.058430
9196 0 0 -0.072500 0.982500 15.450458 18.030618
9197 0 0 -0.072500 0.987500 15.591270 19.084518
9198 0 0 -0.072500 0.992500 15.730441 20.224678
9199 0 0 -0.072500 0.997500 15.867744 21.455722
9200 0 0 -0.067500 0.002500 93.299355 21.455720
9201 0 0 -0.067500 0.007500 91.662537 20.224676
9202 0 0 -0.067500 0.012500 90.020989 19.084516
9203 0 0 -0.067500 0.017500 88.376159 18.030615
9204 0 0 -0.067500 0.022500 86.729488 17.058427
9205 0 0 -0.067500 0.027500 85.082403 16.163491
9206 0 0 -0.067500 0.032500 83.436318 15.341444
9207 0 0 -0.067500 0.037500 81.792628 14.588027
9208 0 0 -0.067500 0.042500 80.152715 13.899094
9209 0 0 -0.067500 0.047500 78.517937 13.270620
9210 0 0 -0.067500 0.052500 76.889631 12.698703
9211 0 0 -0.067500 0.057500 75.269110 12.179574
9212 0 0 -0.067500 0.062500 73.657661 11.709602
9213 0 0 -0.067500 0.067500 72.056544 11.285291
9214 0 0 -0.067500 0.072500 70.466988 10.903293
9215 0 0 -0.067500 0.077500 68.890192 10.560401
9216 0 0 -0.067500 0.082500 67.327321 10.253558
9217 0 0 -0.067500 0.087500 65.779508 9.979853
9218 0 0 -0.067500 0.092500 64.247848 9.736524
9219 0 0 -0.067500 0.097500 62.733400 9.520955
9220 0 0 -0.067500 0.102500 61.237182 9.330678
9221 0 0 -0.067500 0.107500 59.760175 9.163371
9222 0 0 -0.067500 0.112500 58.303318 9.016852
9223 0 0 -0.067500 0.117500 56.867507 8.889082
9224 0 0 -0.067500 0.122500 55.453596 8.778158
9225 0 0 -0.067500 0.127500 54.062394 8.682309
9226 0 0 -0.067500 0.132500 52.694665 8.599897
9227 0 0 -0.067500 0.137500 51.351130 8.529407
9228 0 0 -0.067500 0.142500 50.032461 8.469444
9229 0 0 -0.067500 0.147500 48.739283 8.418733
9230 0 0 -0.067500 0.152500 47.472177 8.376105
9231 0 0 -0.067500 0.157500 46.231672 8.340499
9232 0 0 -0.067500 0.162500 45.018254 8.310956
9233 0 0 -0.067500 0.167500 43.832356 8.286610
9234 0 0 -0.067500 0.172500 42.674368 8.266683
9235 0 0 -0.067500 0.177500 41.544629 8.250485
9236 0 0 -0.067500 0.182500 40.443431 8.237400
9237 0 0 -0.067500 0.187500 39.371019 8.226888
9238 0 0 -0.067500 0.192500 38.327589 8.218475
9239 0 0 -0.067500 0.197500 37.313292 8.211750
9240 0 0 -0.067500 0.202500 36.328232 8.206358
9241 0 0 -0.067500 0.207500 35.372468 8.201996
9242 0 0 -0.067500 0.212500 34.446012 8.198410
9243 0 0 -0.067500 0.217500 33.548834 8.195386
9244 0 0 -0.067500 0.222500 32.680859 8.192749
9245 0 0 -0.067500 0.227500 31.841971 8.190359
9246 0 0 -0.067500 0.232500 31.032012 8.188105
9247 0 0 -0.067500 0.237500 30.250782 8.185900
9248 0 0 -0.067500 0.242500 29.498043 8.183683
9249 0 0 -0.067500 0.247500 28.773521 8.181410
9250 0 0 -0.067500 0.252500 28.076901 8.179054
9251 0 0 -0.067500 0.257500 27.407836 8.176602
9252 0 0 -0.067500 0.262500 26.765944 8.174050
9253 0 0 -0.067500 0.267500 26.150811 8.171405
9254 0 0 -0.067500 0.272500 25.561990 8.168679
9255 0 0 -0.067500 0.277500 24.999006 8.165891
9256 0 0 -0.067500 0.282500 24.461357 8.163061
9257 0 0 -0.067500 0.287500 23.948513 8.160213
9258 0 0 -0.067500 0.292500 23.459921 8.157370
9259 0 0 -0.067500 0.297500 22.995003 8.154556
9260 0 0 -0.067500 0.302500 22.553162 8.151794
9261 0 0 -0.067500 0.307500 22.133780 8.149104
9262 0 0 -0.067500 0.312500 21.736221 8.146507
9263 0 0 -0.067500 0.317500 21.359836 8.144017
9264 0 0 -0.067500 0.322500 21.003958 8.141651
9265 0 0 -0.067500 0.327500 20.667910 8.139418
9266 0 0 -0.067500 0.332500 20.351003 8.137327
9267 0 0 -0.067500 0.337500 20.052540 8.135384
9268 0 0 -0.067500 0.342500 19.771816 8.133593
9269 0 0 -0.067500 0.347500 19.508122 8.131953
9270 0 0 -0.067500 0.352500 19.260745 8.130463
9271 0 0 -0.067500 0.357500 19.028968 8.129119
9272 0 0 -0.067500 0.362500 18.812076 8.127917
9273 0 0 -0.067500 0.367500 18.609354 8.126849
9274 0 0 -0.067500 0.372500 18.420091 8.125908
9275 0 0 -0.067500 0.377500 18.243580 8.125084
9276 0 0 -0.067500 0.382500 18.079119 8.124369
9277 0 0 -0.067500 0.387500 17.926015 8.123752
9278 0 0 -0.067500 0.392500 17.783584 8.123225
9279 0 0 -0.067500 0.397500 17.651151 8.122776
9280 0 0 -0.067500 0.402500 17.528053 8.122398
9281 0 0 -0.067500 0.407500 17.413640 8.122080
9282 0 0 -0.067500 0.412500 17.307278 8.121814
9283 0 0 -0.067500 0.417500 17.208346 8.121593
9284 0 0 -0.067500 0.422500 17.116240 8.121409
9285 0 0 -0.067500 0.427500 17.030374 8.121256
9286 0 0 -0.067500 0.432500 16.950181 8.121129
9287 0 0 -0.067500 0.437500 16.875110 8.121023
9288 0 0 -0.067500 0.442500 16.804635 8.120935
9289 0 0 -0.067500 0.447500 16.738248 8.120860
9290 0 0 -0.067500 0.452500 16.675463 8.120796
9291 0 0 -0.067500 0.457500 16.615816 8.120742
9292 0 0 -0.067500 0.462500 16.558866 8.120695
9293 0 0 -0.067500 0.467500 16.504197 8.120656
9294 0 0 -0.067500 0.472500 16.451414 8.120623
9295 0 0 -0.067500 0.477500 16.400148 8.120595
9296 0 0 -0.067500 0.482500 16.350053 8.120573
9297 0 0 -0.067500 0.487500 16.300808 8.120557
9298 0 0 -0.067500 0.492500 16.252118 8.120546
9299 0 0 -0.067500 0.497500 16.203709 8.120540
9300 0 0 -0.067500 0.502500 16.155335 8.120540
9301 0 0 -0.067500 0.507500 16.106774 8.120546
9302 0 0 -0.067500 0.512500 16.057828 8.120557
9303 0 0 -0.067500 0.517500 16.008322 8.120573
9304 0 0 -0.067500 0.522500 15.958107 8.120595
9305 0 0 -0.067500 0.527500 15.907056 8.120623
9306 0 0 -0.067500 0.532500 15.855066 8.120656
9307 0 0 -0.067500 0.537500 15.802058 8.120695
9308 0 0 -0.067500 0.542500 15.747972 8.120742
9309 0 0 -0.067500 0.547500 15.692772 8.120796
9310 0 0 -0.067500 0.552500 15.636443 8.120860
9311 0 0 -0.067500 0.557500 15.578990 8.120935
9312 0 0 -0.067500 0.562500 15.520437 8.121023
9313 0 0 -0.067500 0.567500 15.460829 8.121129
9314 0 0 -0.067500 0.572500 15.400227 8.121256
9315 0 0 -0.067500 0.577500 15.338710 8.121409
9316 0 0 -0.067500 0.582500 15.276374 8.121593
9317 0 0 -0.067500 0.587500 15.213332 8.121814
9318 0 0 -0.067500 0.592500 15.149708 8.122080
9319 0 0 -0.067500 0.597500 15.085643 8.122398
9320 0 0 -0.067500 0.602500 15.021290 8.122776
9321 0 0 -0.067500 0.607500 14.956813 8.123225
9322 0 0 -0.067500 0.612500 14.892388 8.123752
9323 0 0 -0.067500 0.617500 14.828202 8.124369
9324 0 0 -0.067500 0.622500 14.764447 8.125084
9325 0 0 -0.067500 0.627500 14.701327 8.125908
9326 0 0 -0.067500 0.632500 14.639050 8.126849
9327 0 0 -0.067500 0.637500 14.577832 8.127917
9328 0 0 -0.067500 0.642500 14.517893 8.129119
9329 0 0 -0.067500 0.647500 14.459456 8.130463
9330 0 0 -0.067500 0.652500 14.402747 8.131953
9331 0 0 -0.067500 0.657500 14.347996 8.133593
9332 0 0 -0.067500 0.662500 14.295431 8.135384
9333 0 0 -0.067500 0.667500 14.245281 8.137327
9334 0 0 -0.067500 0.672500 14.197774 8.139418
9335 0 0 -0.067500 0.677500 14.153137 8.141651
9336 0 0 -0.067500 0.682500 14.111592 8.144017
9337 0 0 -0.067500 0.687500 14.073359 8.146507
9338 0 0 -0.067500 0.692500 14.038654 8.149104
9339 0 0 -0.067500 0.697500 14.007684 8.151794
9340 0 0 -0.067500 0.702500 13.980655 8.154556
9341 0 0 -0.067500 0.707500 13.957762 8.157370
9342 0 0 -0.067500 0.712500 13.939194 8.160213
9343 0 0 -0.067500 0.717500 13.925131 8.163061
9344 0 0 -0.067500 0.722500 13.915745 8.165891
9345 0 0 -0.067500 0.727500 13.911197 8.168679
9346 0 0 -0.067500 0.732500 13.911640 8.171405
9347 0 0 -0.067500 0.737500 13.917215 8.174050
9348 0 0 -0.067500 0.742500 13.928050 8.176602
9349 0 0 -0.067500 0.747500 13.944265 8.179054
9350 0 0 -0.067500 0.752500 13.965965 8.181410
9351 0 0 -0.067500 0.757500 13.993245 8.183683
9352 0 0 -0.067500 0.762500 14.026184 8.185900
9353 0 0 -0.067500 0.767500 14.064853 8.188105
9354 0 0 -0.067500 0.772500 14.109304 8.190359
9355 0 0 -0.067500 0.777500 14.159580 8.192749
9356 0 0 -0.067500 0.782500 14.215708 8.195386
9357 0 0 -0.067500 0.787500 14.277702 8.198410
9358 0 0 -0.067500 0.792500 14.345564 8.201996
9359 0 0 -0.067500 0.797500 14.419278 8.206358
9360 0 0 -0.067500 0.802500 14.498819 8.211750
9361 0 0 -0.067500 0.807500 14.584145 8.218475
9362 0 0 -0.067500 0.812500 14.675201 8.226888
9363 0 0 -0.067500 0.817500 14.771920 8.237400
9364 0 0 -0.067500 0.822500 14.874219 8.250485
9365 0 0 -0.067500 0.827500 14.982005 8.266683
9366 0 0 -0.067500 0.832500 15.095169 8.286610
9367 0 0 -0.067500 0.837500 15.213591 8.310956
9368 0 0 -0.067500 0.842500 15.337140 8.340499
9369 0 0 -0.067500 0.847500 15.465669 8.376105
9370 0 0 -0.067500 0.852500 15.599023 8.418733
9371 0 0 -0.067500 0.857500 15.737034 8.469444
9372 0 0 -0.067500 0.862500 15.879524 8.529407
9373 0 0 -0.067500 0.867500 16.026303 8.599897
9374 0 0 -0.067500 0.872500 16.177173 8.682309
9375 0 0 -0.067500 0.877500 16.331925 8.778158
9376 0 0 -0.067500 0.882500 16.490341 8.889082
9377 0 0 -0.067500 0.887500 16.652195 9.016852
9378 0 0 -0.067500 0.892500 16.817254 9.163371
9379 0 0 -0.067500 0.897500 16.985275 9.330678
9380 0 0 -0.067500 0.902500 17.156011 9.520955
9381 0 0 -0.067500 0.907500 17.329205 9.736524
9382 0 0 -0.067500 0.912500 17.504598 9.979853
9383 0 0 -0.067500 0.917500 17.681924 10.253558
9384 0 0 -0.067500 0.922500 17.860912 10.560401
9385 0 0 -0.067500 0.927500 18.041288 10.903293
9386 0 0 -0.067500 0.932500 18.222774 11.285291
9387 0 0 -0.067500 0.937500 18.405090 11.709602
9388 0 0 -0.067500 0.942500 18.587952 12.179574
9389 0 0 -0.067500 0.947500 18.771075 12.698703
9390 0 0 -0.067500 0.952500 18.954175 13.270620
9391 0 0 -0.067500 0.957500 19.136965 13.899094
9392 0 0 -0.067500 0.962500 19.319160 14.588027
9393 0 0 -0.067500 0.967500 19.500472 15.341444
9394 0 0 -0.067500 0.972500 19.680620 16.163491
9395 0 0 -0.067500 0.977500 19.859319 17.058427
9396 0 0 -0.067500 0.982500 20.036291 18.030615
9397 0 0 -0.067500 0.987500 20.211257 19.084516
9398 0 0 -0.067500 0.992500 20.383945 20.224676
