index arm charge dw23_bin_center wness_bin_center value7 uncertainty7 value8 uncertainty8 value9 uncertainty9
185 0 0 -0.297500 0.927500 -0.424809 371.841197 -0.624469 109.944659 -0.094469 25.870647
186 0 0 -0.297500 0.932500 -0.442228 388.949705 -0.643675 117.717019 -0.107581 27.155720
187 0 0 -0.297500 0.937500 -0.459377 406.375144 -0.662381 125.902023 -0.121326 28.561490
188 0 0 -0.297500 0.942500 -0.476221 424.096730 -0.680548 134.504327 -0.135693 30.096241
189 0 0 -0.297500 0.947500 -0.492722 442.092719 -0.698139 143.527415 -0.150671 31.768545
190 0 0 -0.297500 0.952500 -0.508846 460.340494 -0.715118 152.973551 -0.166250 33.587256
191 0 0 -0.297500 0.957500 -0.524559 478.816654 -0.731451 162.843732 -0.182416 35.561496
192 0 0 -0.297500 0.962500 -0.539831 497.497110 -0.747109 173.137653 -0.199156 37.700637
193 0 0 -0.297500 0.967500 -0.554630 516.357183 -0.762061 183.853681 -0.216455 40.014295
194 0 0 -0.297500 0.972500 -0.568928 535.371703 -0.776281 194.988828 -0.234296 42.512302
195 0 0 -0.297500 0.977500 -0.582699 554.515109 -0.789745 206.538740 -0.252661 45.204697
196 0 0 -0.297500 0.982500 -0.595918 573.761555 -0.802431 218.497690 -0.271533 48.101698
197 0 0 -0.297500 0.987500 -0.608561 593.085014 -0.814319 230.858575 -0.290892 51.213685
198 0 0 -0.297500 0.992500 -0.620607 612.459375 -0.825393 243.612933 -0.310719 54.551175
199 0 0 -0.297500 0.997500 -0.632037 631.858551 -0.835637 256.750952 -0.330991 58.124798
200 0 0 -0.292500 0.002500 1.223197 67.024637 1.196213 63.275640 1.051363 49.307165
201 0 0 -0.292500 0.007500 1.184309 61.929056 1.158041 58.510739 1.022027 46.090234
202 0 0 -0.292500 0.012500 1.145850 57.196740 1.120280 54.081340 0.993340 43.098680
203 0 0 -0.292500 0.017500 1.107886 52.813019 1.083001 49.974425 0.965317 40.321711
204 0 0 -0.292500 0.022500 1.070484 48.762860 1.046274 46.176581 0.937972 37.748684
205 0 0 -0.292500 0.027500 1.033709 45.030964 1.010164 42.674086 0.911316 35.369125
206 0 0 -0.292500 0.032500 0.997620 41.601846 0.974733 39.452988 0.885359 33.172756
207 0 0 -0.292500 0.037500 0.962276 38.459924 0.940042 36.499188 0.860111 31.149514
208 0 0 -0.292500 0.042500 0.927731 35.589600 0.906146 33.798521 0.835579 29.289569
209 0 0 -0.292500 0.047500 0.894037 32.975337 0.873100 31.336826 0.811767 27.583345
210 0 0 -0.292500 0.052500 0.861240 30.601737 0.840951 29.100024 0.788681 26.021532
211 0 0 -0.292500 0.057500 0.829385 28.453609 0.809746 27.074182 0.766323 24.595101
212 0 0 -0.292500 0.062500 0.798512 26.516032 0.779526 25.245578 0.744694 23.295318
213 0 0 -0.292500 0.067500 0.768658 24.774421 0.750327 23.600762 0.723793 22.113755
214 0 0 -0.292500 0.072500 0.739853 23.214575 0.722184 22.126607 0.703618 21.042295
215 0 0 -0.292500 0.077500 0.712126 21.822733 0.695124 20.810361 0.684166 20.073143
216 0 0 -0.292500 0.082500 0.685501 20.585611 0.669171 19.639690 0.665431 19.198830
217 0 0 -0.292500 0.087500 0.659997 19.490446 0.644345 18.602718 0.647408 18.412217
218 0 0 -0.292500 0.092500 0.635628 18.525022 0.620662 17.688054 0.630089 17.706497
219 0 0 -0.292500 0.097500 0.612406 17.677701 0.598130 16.884830 0.613463 17.075197
220 0 0 -0.292500 0.102500 0.590337 16.937442 0.576757 16.182712 0.597522 16.512177
221 0 0 -0.292500 0.107500 0.569422 16.293815 0.556544 15.571926 0.582252 16.011629
222 0 0 -0.292500 0.112500 0.549659 15.737011 0.537486 15.043265 0.567642 15.568069
223 0 0 -0.292500 0.117500 0.531042 15.257847 0.519577 14.588095 0.553676 15.176341
224 0 0 -0.292500 0.122500 0.513560 14.847766 0.502804 14.198360 0.540341 14.831603
225 0 0 -0.292500 0.127500 0.497197 14.498830 0.487151 13.866578 0.527618 14.529327
226 0 0 -0.292500 0.132500 0.481934 14.203714 0.472597 13.585837 0.515491 14.265288
227 0 0 -0.292500 0.137500 0.467750 13.955691 0.459117 13.349777 0.503942 14.035555
228 0 0 -0.292500 0.142500 0.454617 13.748613 0.446682 13.152588 0.492951 13.836484
229 0 0 -0.292500 0.147500 0.442504 13.576896 0.435261 12.988981 0.482498 13.664709
230 0 0 -0.292500 0.152500 0.431380 13.435496 0.424818 12.854176 0.472563 13.517128
231 0 0 -0.292500 0.157500 0.421206 13.319883 0.415312 12.743878 0.463124 13.390895
232 0 0 -0.292500 0.162500 0.411943 13.226015 0.406703 12.654251 0.454158 13.283406
233 0 0 -0.292500 0.167500 0.403548 13.150311 0.398944 12.581895 0.445643 13.192292
234 0 0 -0.292500 0.172500 0.395977 13.089619 0.391988 12.523817 0.437555 13.115401
235 0 0 -0.292500 0.177500 0.389181 13.041189 0.385784 12.477405 0.429872 13.050791
236 0 0 -0.292500 0.182500 0.383112 13.002643 0.380281 12.440398 0.422569 12.996717
237 0 0 -0.292500 0.187500 0.377717 12.971940 0.375423 12.410857 0.415622 12.951615
238 0 0 -0.292500 0.192500 0.372944 12.947352 0.371156 12.387140 0.409006 12.914094
239 0 0 -0.292500 0.197500 0.368738 12.927430 0.367422 12.367869 0.402697 12.882925
240 0 0 -0.292500 0.202500 0.365044 12.910975 0.364164 12.351910 0.396670 12.857023
241 0 0 -0.292500 0.207500 0.361807 12.897015 0.361322 12.338337 0.390901 12.835443
242 0 0 -0.292500 0.212500 0.358968 12.884772 0.358838 12.326414 0.385365 12.817364
243 0 0 -0.292500 0.217500 0.356471 12.873642 0.356653 12.315568 0.380037 12.802080
244 0 0 -0.292500 0.222500 0.354261 12.863168 0.354709 12.305367 0.374895 12.788988
245 0 0 -0.292500 0.227500 0.352279 12.853019 0.352946 12.295498 0.369913 12.777581
246 0 0 -0.292500 0.232500 0.350471 12.842971 0.351307 12.285750 0.365069 12.767436
247 0 0 -0.292500 0.237500 0.348781 12.832885 0.349737 12.275990 0.360340 12.758204
248 0 0 -0.292500 0.242500 0.347156 12.822695 0.348180 12.266155 0.355702 12.749605
249 0 0 -0.292500 0.247500 0.345544 12.812388 0.346583 12.256231 0.351135 12.741416
250 0 0 -0.292500 0.252500 0.343893 12.801992 0.344895 12.246243 0.346617 12.733467
251 0 0 -0.292500 0.257500 0.342154 12.791569 0.343067 12.236242 0.342128 12.725631
252 0 0 -0.292500 0.262500 0.340282 12.781196 0.341053 12.226300 0.337647 12.717818
253 0 0 -0.292500 0.267500 0.338232 12.770964 0.338808 12.216493 0.333155 12.709972
254 0 0 -0.292500 0.272500 0.335961 12.760968 0.336291 12.206906 0.328636 12.702062
255 0 0 -0.292500 0.277500 0.333431 12.751300 0.333464 12.197617 0.324070 12.694079
256 0 0 -0.292500 0.282500 0.330605 12.742049 0.330292 12.188698 0.319443 12.686031
257 0 0 -0.292500 0.287500 0.327450 12.733290 0.326744 12.180214 0.314738 12.677939
258 0 0 -0.292500 0.292500 0.323937 12.725090 0.322792 12.172215 0.309942 12.669834
259 0 0 -0.292500 0.297500 0.320037 12.717499 0.318412 12.164740 0.305040 12.661752
260 0 0 -0.292500 0.302500 0.315729 12.710555 0.313582 12.157815 0.300022 12.653736
261 0 0 -0.292500 0.307500 0.310992 12.704279 0.308287 12.151451 0.294875 12.645828
262 0 0 -0.292500 0.312500 0.305809 12.698681 0.302513 12.145649 0.289590 12.638072
263 0 0 -0.292500 0.317500 0.300169 12.693755 0.296251 12.140397 0.284159 12.630510
264 0 0 -0.292500 0.322500 0.294061 12.689483 0.289496 12.135675 0.278573 12.623180
265 0 0 -0.292500 0.327500 0.287481 12.685837 0.282247 12.131455 0.272826 12.616117
266 0 0 -0.292500 0.332500 0.280427 12.682779 0.274506 12.127700 0.266914 12.609352
267 0 0 -0.292500 0.337500 0.272901 12.680263 0.266280 12.124371 0.260831 12.602912
268 0 0 -0.292500 0.342500 0.264908 12.678239 0.257580 12.121425 0.254575 12.596816
269 0 0 -0.292500 0.347500 0.256457 12.676652 0.248419 12.118818 0.248146 12.591081
270 0 0 -0.292500 0.352500 0.247561 12.675444 0.238814 12.116508 0.241541 12.585718
271 0 0 -0.292500 0.357500 0.238234 12.674558 0.228786 12.114452 0.234762 12.580731
272 0 0 -0.292500 0.362500 0.228497 12.673937 0.218360 12.112612 0.227811 12.576123
273 0 0 -0.292500 0.367500 0.218371 12.673527 0.207563 12.110952 0.220691 12.571889
274 0 0 -0.292500 0.372500 0.207880 12.673278 0.196425 12.109442 0.213406 12.568023
275 0 0 -0.292500 0.377500 0.197053 12.673145 0.184978 12.108056 0.205961 12.564515
276 0 0 -0.292500 0.382500 0.185920 12.673087 0.173258 12.106773 0.198363 12.561350
277 0 0 -0.292500 0.387500 0.174513 12.673073 0.161303 12.105577 0.190618 12.558514
278 0 0 -0.292500 0.392500 0.162868 12.673078 0.149152 12.104458 0.182736 12.555988
279 0 0 -0.292500 0.397500 0.151020 12.673085 0.136847 12.103410 0.174726 12.553754
280 0 0 -0.292500 0.402500 0.139009 12.673085 0.124431 12.102430 0.166597 12.551790
281 0 0 -0.292500 0.407500 0.126875 12.673078 0.111947 12.101520 0.158361 12.550077
282 0 0 -0.292500 0.412500 0.114659 12.673073 0.099442 12.100684 0.150030 12.548593
283 0 0 -0.292500 0.417500 0.102403 12.673087 0.086961 12.099928 0.141616 12.547317
284 0 0 -0.292500 0.422500 0.090151 12.673145 0.074550 12.099259 0.133133 12.546228
285 0 0 -0.292500 0.427500 0.077947 12.673278 0.062256 12.098686 0.124594 12.545307
286 0 0 -0.292500 0.432500 0.065835 12.673527 0.050125 12.098217 0.116015 12.544534
287 0 0 -0.292500 0.437500 0.053858 12.673937 0.038204 12.097858 0.107411 12.543891
288 0 0 -0.292500 0.442500 0.042061 12.674558 0.026538 12.097615 0.098797 12.543362
