index arm charge dw23_bin_center wness_bin_center value7 uncertainty7 value8 uncertainty8 value9 uncertainty9
189 0 0 -0.297500 0.947500 -0.079375 1.689317 -0.120802 1.188651 -0.039832 1.142960
190 0 0 -0.297500 0.952500 -0.079370 1.717785 -0.124685 1.192526 -0.040182 1.145229
191 0 0 -0.297500 0.957500 -0.079333 1.747420 -0.128591 1.196555 -0.040518 1.147616
192 0 0 -0.297500 0.962500 -0.079263 1.778262 -0.132519 1.200742 -0.040838 1.150125
193 0 0 -0.297500 0.967500 -0.079163 1.810351 -0.136467 1.205092 -0.041142 1.152761
194 0 0 -0.297500 0.972500 -0.079031 1.843730 -0.140435 1.209611 -0.041430 1.155528
195 0 0 -0.297500 0.977500 -0.078868 1.878442 -0.144420 1.214302 -0.041700 1.158432
196 0 0 -0.297500 0.982500 -0.078675 1.914531 -0.148421 1.219172 -0.041954 1.161478
197 0 0 -0.297500 0.987500 -0.078451 1.952042 -0.152436 1.224226 -0.042190 1.164671
198 0 0 -0.297500 0.992500 -0.078197 1.991022 -0.156465 1.229468 -0.042408 1.168016
199 0 0 -0.297500 0.997500 -0.077913 2.031518 -0.160506 1.234906 -0.042608 1.171520
200 0 0 -0.292500 0.002500 0.039160 1.202406 0.059221 1.148376 0.040118 1.157433
201 0 0 -0.292500 0.007500 0.036953 1.196129 0.055516 1.146123 0.038139 1.154290
202 0 0 -0.292500 0.012500 0.034797 1.190197 0.051906 1.143969 0.036207 1.151296
203 0 0 -0.292500 0.017500 0.032692 1.184594 0.048389 1.141912 0.034322 1.148444
204 0 0 -0.292500 0.022500 0.030639 1.179307 0.044965 1.139948 0.032484 1.145730
205 0 0 -0.292500 0.027500 0.028639 1.174323 0.041634 1.138073 0.030692 1.143148
206 0 0 -0.292500 0.032500 0.026692 1.169629 0.038395 1.136285 0.028947 1.140694
207 0 0 -0.292500 0.037500 0.024800 1.165212 0.035247 1.134580 0.027249 1.138363
208 0 0 -0.292500 0.042500 0.022962 1.161060 0.032191 1.132956 0.025596 1.136149
209 0 0 -0.292500 0.047500 0.021179 1.157161 0.029224 1.131409 0.023990 1.134049
210 0 0 -0.292500 0.052500 0.019452 1.153503 0.026348 1.129938 0.022430 1.132058
211 0 0 -0.292500 0.057500 0.017781 1.150076 0.023560 1.128538 0.020915 1.130171
212 0 0 -0.292500 0.062500 0.016165 1.146868 0.020861 1.127207 0.019446 1.128385
213 0 0 -0.292500 0.067500 0.014606 1.143869 0.018250 1.125943 0.018022 1.126695
214 0 0 -0.292500 0.072500 0.013104 1.141069 0.015725 1.124744 0.016643 1.125097
215 0 0 -0.292500 0.077500 0.011658 1.138457 0.013287 1.123605 0.015308 1.123588
216 0 0 -0.292500 0.082500 0.010269 1.136025 0.010935 1.122526 0.014017 1.122163
217 0 0 -0.292500 0.087500 0.008936 1.133762 0.008668 1.121503 0.012771 1.120819
218 0 0 -0.292500 0.092500 0.007660 1.131661 0.006485 1.120535 0.011567 1.119553
219 0 0 -0.292500 0.097500 0.006440 1.129712 0.004385 1.119619 0.010407 1.118361
220 0 0 -0.292500 0.102500 0.005277 1.127907 0.002368 1.118753 0.009290 1.117239
221 0 0 -0.292500 0.107500 0.004170 1.126237 0.000433 1.117935 0.008215 1.116185
222 0 0 -0.292500 0.112500 0.003118 1.124696 -0.001420 1.117163 0.007182 1.115195
223 0 0 -0.292500 0.117500 0.002122 1.123276 -0.003194 1.116434 0.006190 1.114267
224 0 0 -0.292500 0.122500 0.001181 1.121968 -0.004888 1.115748 0.005240 1.113397
225 0 0 -0.292500 0.127500 0.000295 1.120767 -0.006503 1.115101 0.004330 1.112582
226 0 0 -0.292500 0.132500 -0.000538 1.119666 -0.008041 1.114493 0.003459 1.111820
227 0 0 -0.292500 0.137500 -0.001317 1.118658 -0.009501 1.113921 0.002629 1.111108
228 0 0 -0.292500 0.142500 -0.002043 1.117738 -0.010886 1.113383 0.001838 1.110443
229 0 0 -0.292500 0.147500 -0.002717 1.116898 -0.012195 1.112879 0.001085 1.109824
230 0 0 -0.292500 0.152500 -0.003340 1.116134 -0.013431 1.112406 0.000370 1.109247
231 0 0 -0.292500 0.157500 -0.003912 1.115441 -0.014592 1.111963 -0.000308 1.108710
232 0 0 -0.292500 0.162500 -0.004434 1.114812 -0.015682 1.111548 -0.000949 1.108212
233 0 0 -0.292500 0.167500 -0.004907 1.114244 -0.016700 1.111161 -0.001553 1.107749
234 0 0 -0.292500 0.172500 -0.005333 1.113731 -0.017647 1.110799 -0.002122 1.107320
235 0 0 -0.292500 0.177500 -0.005711 1.113270 -0.018526 1.110461 -0.002656 1.106923
236 0 0 -0.292500 0.182500 -0.006043 1.112856 -0.019335 1.110146 -0.003155 1.106557
