index arm charge dw23_bin_center wness_bin_center value7 uncertainty7 value8 uncertainty8 value9 uncertainty9
154 0 0 -0.297500 0.772500 0.218905 1.109432 -0.088965 1.070732 0.095925 1.070709
155 0 0 -0.297500 0.777500 0.229098 1.110548 -0.097734 1.071449 0.098053 1.070864
156 0 0 -0.297500 0.782500 0.239508 1.111706 -0.106755 1.072219 0.100222 1.071026
157 0 0 -0.297500 0.787500 0.250137 1.112905 -0.116024 1.073045 0.102432 1.071196
158 0 0 -0.297500 0.792500 0.260988 1.114147 -0.125540 1.073933 0.104681 1.071374
159 0 0 -0.297500 0.797500 0.272063 1.115434 -0.135300 1.074884 0.106969 1.071560
160 0 0 -0.297500 0.802500 0.283365 1.116767 -0.145302 1.075902 0.109297 1.071755
161 0 0 -0.297500 0.807500 0.294894 1.118146 -0.155543 1.076992 0.111664 1.071958
162 0 0 -0.297500 0.812500 0.306655 1.119573 -0.166019 1.078158 0.114069 1.072171
163 0 0 -0.297500 0.817500 0.318650 1.121050 -0.176728 1.079404 0.116512 1.072393
164 0 0 -0.297500 0.822500 0.330880 1.122577 -0.187665 1.080735 0.118993 1.072624
165 0 0 -0.297500 0.827500 0.343349 1.124156 -0.198828 1.082155 0.121512 1.072866
166 0 0 -0.297500 0.832500 0.356060 1.125789 -0.210212 1.083669 0.124068 1.073118
167 0 0 -0.297500 0.837500 0.369014 1.127476 -0.221814 1.085282 0.126661 1.073381
168 0 0 -0.297500 0.842500 0.382215 1.129219 -0.233628 1.087000 0.129290 1.073655
169 0 0 -0.297500 0.847500 0.395666 1.131020 -0.245651 1.088829 0.131956 1.073940
170 0 0 -0.297500 0.852500 0.409370 1.132879 -0.257877 1.090773 0.134657 1.074236
171 0 0 -0.297500 0.857500 0.423329 1.134799 -0.270303 1.092839 0.137394 1.074545
172 0 0 -0.297500 0.862500 0.437546 1.136781 -0.282922 1.095034 0.140166 1.074866
173 0 0 -0.297500 0.867500 0.452025 1.138826 -0.295730 1.097364 0.142973 1.075200
174 0 0 -0.297500 0.872500 0.466768 1.140937 -0.308722 1.099835 0.145815 1.075546
175 0 0 -0.297500 0.877500 0.481780 1.143114 -0.321891 1.102456 0.148690 1.075907
176 0 0 -0.297500 0.882500 0.497062 1.145360 -0.335233 1.105234 0.151600 1.076281
177 0 0 -0.297500 0.887500 0.512619 1.147675 -0.348742 1.108175 0.154543 1.076669
178 0 0 -0.297500 0.892500 0.528453 1.150063 -0.362411 1.111290 0.157519 1.077072
179 0 0 -0.297500 0.897500 0.544569 1.152524 -0.376236 1.114585 0.160528 1.077490
180 0 0 -0.297500 0.902500 0.560970 1.155061 -0.390209 1.118071 0.163569 1.077924
181 0 0 -0.297500 0.907500 0.577659 1.157674 -0.404325 1.121756 0.166643 1.078374
182 0 0 -0.297500 0.912500 0.594639 1.160367 -0.418577 1.125649 0.169748 1.078839
183 0 0 -0.297500 0.917500 0.611916 1.163141 -0.432959 1.129762 0.172885 1.079322
184 0 0 -0.297500 0.922500 0.629492 1.165999 -0.447465 1.134105 0.176052 1.079822
185 0 0 -0.297500 0.927500 0.647371 1.168941 -0.462087 1.138688 0.179251 1.080340
186 0 0 -0.297500 0.932500 0.665558 1.171970 -0.476821 1.143524 0.182479 1.080875
187 0 0 -0.297500 0.937500 0.684056 1.175089 -0.491658 1.148624 0.185738 1.081430
188 0 0 -0.297500 0.942500 0.702869 1.178299 -0.506593 1.154001 0.189026 1.082003
189 0 0 -0.297500 0.947500 0.722002 1.181603 -0.521618 1.159669 0.192344 1.082596
190 0 0 -0.297500 0.952500 0.741459 1.185003 -0.536728 1.165641 0.195690 1.083209
191 0 0 -0.297500 0.957500 0.761243 1.188501 -0.551915 1.171931 0.199065 1.083843
192 0 0 -0.297500 0.962500 0.781361 1.192100 -0.567172 1.178557 0.202468 1.084498
193 0 0 -0.297500 0.967500 0.801815 1.195803 -0.582493 1.185532 0.205899 1.085175
194 0 0 -0.297500 0.972500 0.822611 1.199611 -0.597872 1.192874 0.209358 1.085874
195 0 0 -0.297500 0.977500 0.843753 1.203527 -0.613301 1.200601 0.212843 1.086595
196 0 0 -0.297500 0.982500 0.865247 1.207554 -0.628774 1.208732 0.216355 1.087340
197 0 0 -0.297500 0.987500 0.887096 1.211695 -0.644284 1.217285 0.219894 1.088109
198 0 0 -0.297500 0.992500 0.909305 1.215952 -0.659825 1.226282 0.223458 1.088902
199 0 0 -0.297500 0.997500 0.931881 1.220328 -0.675389 1.235743 0.227048 1.089721
200 0 0 -0.292500 0.002500 1.017822 1.106725 0.946495 1.104485 0.602831 1.082470
201 0 0 -0.292500 0.007500 0.991085 1.105605 0.911014 1.101548 0.590314 1.081782
202 0 0 -0.292500 0.012500 0.964847 1.104527 0.876600 1.098778 0.577985 1.081117
203 0 0 -0.292500 0.017500 0.939100 1.103487 0.843226 1.096167 0.565841 1.080473
204 0 0 -0.292500 0.022500 0.913835 1.102486 0.810862 1.093706 0.553880 1.079850
205 0 0 -0.292500 0.027500 0.889045 1.101522 0.779484 1.091390 0.542100 1.079247
206 0 0 -0.292500 0.032500 0.864720 1.100594 0.749064 1.089211 0.530499 1.078665
207 0 0 -0.292500 0.037500 0.840854 1.099702 0.719578 1.087161 0.519074 1.078102
208 0 0 -0.292500 0.042500 0.817438 1.098843 0.691000 1.085236 0.507823 1.077559
209 0 0 -0.292500 0.047500 0.794465 1.098018 0.663308 1.083428 0.496744 1.077034
210 0 0 -0.292500 0.052500 0.771928 1.097225 0.636478 1.081732 0.485836 1.076527
211 0 0 -0.292500 0.057500 0.749818 1.096464 0.610488 1.080141 0.475095 1.076038
212 0 0 -0.292500 0.062500 0.728130 1.095733 0.585316 1.078651 0.464520 1.075565
213 0 0 -0.292500 0.067500 0.706857 1.095032 0.560942 1.077257 0.454109 1.075110
214 0 0 -0.292500 0.072500 0.685990 1.094359 0.537344 1.075952 0.443860 1.074671
215 0 0 -0.292500 0.077500 0.665525 1.093714 0.514504 1.074733 0.433770 1.074248
216 0 0 -0.292500 0.082500 0.645454 1.093096 0.492402 1.073595 0.423839 1.073840
217 0 0 -0.292500 0.087500 0.625771 1.092505 0.471019 1.072534 0.414064 1.073447
218 0 0 -0.292500 0.092500 0.606470 1.091938 0.450337 1.071544 0.404443 1.073069
219 0 0 -0.292500 0.097500 0.587545 1.091397 0.430339 1.070623 0.394974 1.072706
220 0 0 -0.292500 0.102500 0.568989 1.090879 0.411008 1.069767 0.385656 1.072356
221 0 0 -0.292500 0.107500 0.550798 1.090384 0.392327 1.068971 0.376487 1.072019
222 0 0 -0.292500 0.112500 0.532966 1.089911 0.374280 1.068232 0.367466 1.071696
223 0 0 -0.292500 0.117500 0.515486 1.089460 0.356851 1.067547 0.358589 1.071385
224 0 0 -0.292500 0.122500 0.498354 1.089029 0.340026 1.066913 0.349857 1.071087
225 0 0 -0.292500 0.127500 0.481565 1.088619 0.323789 1.066326 0.341267 1.070800
226 0 0 -0.292500 0.132500 0.465113 1.088228 0.308127 1.065784 0.332817 1.070525
227 0 0 -0.292500 0.137500 0.448992 1.087856 0.293025 1.065283 0.324506 1.070262
228 0 0 -0.292500 0.142500 0.433199 1.087502 0.278469 1.064822 0.316332 1.070009
229 0 0 -0.292500 0.147500 0.417729 1.087166 0.264447 1.064397 0.308295 1.069767
230 0 0 -0.292500 0.152500 0.402576 1.086846 0.250945 1.064007 0.300391 1.069536
231 0 0 -0.292500 0.157500 0.387736 1.086542 0.237952 1.063649 0.292621 1.069314
232 0 0 -0.292500 0.162500 0.373205 1.086254 0.225455 1.063320 0.284982 1.069102
233 0 0 -0.292500 0.167500 0.358978 1.085981 0.213441 1.063019 0.277472 1.068900
234 0 0 -0.292500 0.172500 0.345051 1.085723 0.201900 1.062744 0.270091 1.068706
235 0 0 -0.292500 0.177500 0.331420 1.085478 0.190820 1.062492 0.262837 1.068521
236 0 0 -0.292500 0.182500 0.318080 1.085247 0.180190 1.062263 0.255709 1.068345
237 0 0 -0.292500 0.187500 0.305029 1.085028 0.169999 1.062054 0.248706 1.068177
238 0 0 -0.292500 0.192500 0.292261 1.084822 0.160238 1.061865 0.241825 1.068017
239 0 0 -0.292500 0.197500 0.279773 1.084627 0.150894 1.061692 0.235066 1.067865
240 0 0 -0.292500 0.202500 0.267561 1.084444 0.141960 1.061536 0.228427 1.067720
241 0 0 -0.292500 0.207500 0.255622 1.084271 0.133423 1.061395 0.221907 1.067582
242 0 0 -0.292500 0.212500 0.243952 1.084109 0.125276 1.061267 0.215505 1.067451
243 0 0 -0.292500 0.217500 0.232548 1.083956 0.117509 1.061151 0.209220 1.067327
244 0 0 -0.292500 0.222500 0.221406 1.083813 0.110112 1.061047 0.203050 1.067209
245 0 0 -0.292500 0.227500 0.210524 1.083679 0.103076 1.060953 0.196995 1.067097
246 0 0 -0.292500 0.232500 0.199897 1.083553 0.096393 1.060869 0.191052 1.066991
247 0 0 -0.292500 0.237500 0.189523 1.083435 0.090054 1.060793 0.185222 1.066891
248 0 0 -0.292500 0.242500 0.179398 1.083325 0.084049 1.060725 0.179502 1.066797
249 0 0 -0.292500 0.247500 0.169520 1.083223 0.078372 1.060663 0.173891 1.066708
250 0 0 -0.292500 0.252500 0.159886 1.083127 0.073013 1.060608 0.168390 1.066624
251 0 0 -0.292500 0.257500 0.150494 1.083038 0.067965 1.060559 0.162996 1.066544
252 0 0 -0.292500 0.262500 0.141339 1.082955 0.063219 1.060515 0.157708 1.066470
253 0 0 -0.292500 0.267500 0.132420 1.082878 0.058768 1.060475 0.152525 1.066400
254 0 0 -0.292500 0.272500 0.123734 1.082807 0.054603 1.060439 0.147447 1.066334
255 0 0 -0.292500 0.277500 0.115279 1.082741 0.050718 1.060407 0.142472 1.066272
256 0 0 -0.292500 0.282500 0.107052 1.082680 0.047104 1.060378 0.137599 1.066214
257 0 0 -0.292500 0.287500 0.099050 1.082624 0.043754 1.060352 0.132828 1.066160
258 0 0 -0.292500 0.292500 0.091272 1.082572 0.040660 1.060328 0.128156 1.066110
259 0 0 -0.292500 0.297500 0.083715 1.082524 0.037816 1.060307 0.123585 1.066062
260 0 0 -0.292500 0.302500 0.076377 1.082480 0.035213 1.060287 0.119111 1.066019
261 0 0 -0.292500 0.307500 0.069255 1.082440 0.032845 1.060269 0.114735 1.065978
262 0 0 -0.292500 0.312500 0.062349 1.082403 0.030705 1.060252 0.110456 1.065940
263 0 0 -0.292500 0.317500 0.055655 1.082370 0.028786 1.060237 0.106272 1.065905
264 0 0 -0.292500 0.322500 0.049172 1.082339 0.027079 1.060223 0.102184 1.065872
265 0 0 -0.292500 0.327500 0.042897 1.082311 0.025579 1.060209 0.098189 1.065842
266 0 0 -0.292500 0.332500 0.036830 1.082286 0.024279 1.060197 0.094287 1.065815
267 0 0 -0.292500 0.337500 0.030968 1.082264 0.023171 1.060185 0.090477 1.065789
268 0 0 -0.292500 0.342500 0.025310 1.082243 0.022248 1.060174 0.086759 1.065766
269 0 0 -0.292500 0.347500 0.019854 1.082225 0.021504 1.060164 0.083131 1.065745
270 0 0 -0.292500 0.352500 0.014598 1.082209 0.020932 1.060154 0.079593 1.065725
271 0 0 -0.292500 0.357500 0.009541 1.082195 0.020525 1.060144 0.076144 1.065707
272 0 0 -0.292500 0.362500 0.004681 1.082183 0.020276 1.060135 0.072783 1.065691
273 0 0 -0.292500 0.367500 0.000017 1.082173 0.020179 1.060127 0.069510 1.065676
274 0 0 -0.292500 0.372500 -0.004452 1.082164 0.020226 1.060119 0.066323 1.065663
275 0 0 -0.292500 0.377500 -0.008728 1.082157 0.020411 1.060111 0.063222 1.065651
276 0 0 -0.292500 0.382500 -0.012812 1.082151 0.020726 1.060104 0.060206 1.065641
277 0 0 -0.292500 0.387500 -0.016706 1.082147 0.021166 1.060097 0.057275 1.065631
278 0 0 -0.292500 0.392500 -0.020410 1.082144 0.021723 1.060090 0.054427 1.065622
279 0 0 -0.292500 0.397500 -0.023925 1.082142 0.022391 1.060084 0.051662 1.065615
280 0 0 -0.292500 0.402500 -0.027253 1.082142 0.023162 1.060079 0.048980 1.065608
281 0 0 -0.292500 0.407500 -0.030395 1.082144 0.024030 1.060074 0.046379 1.065602
282 0 0 -0.292500 0.412500 -0.033351 1.082147 0.024988 1.060070 0.043860 1.065597
283 0 0 -0.292500 0.417500 -0.036123 1.082151 0.026030 1.060066 0.041420 1.065593
284 0 0 -0.292500 0.422500 -0.038711 1.082157 0.027147 1.060062 0.039060 1.065589
285 0 0 -0.292500 0.427500 -0.041116 1.082164 0.028334 1.060059 0.036779 1.065585
286 0 0 -0.292500 0.432500 -0.043340 1.082173 0.029584 1.060057 0.034577 1.065582
287 0 0 -0.292500 0.437500 -0.045382 1.082183 0.030890 1.060055 0.032452 1.065580
288 0 0 -0.292500 0.442500 -0.047243 1.082195 0.032244 1.060054 0.030404 1.065578
289 0 0 -0.292500 0.447500 -0.048925 1.082209 0.033640 1.060054 0.028433 1.065576
290 0 0 -0.292500 0.452500 -0.050427 1.082225 0.035072 1.060054 0.026538 1.065574
